Twitter handle/screen name	Number of followers	Number following	Location	Link	Description	Created_At	Statuses_Count	Favourites_Count	Default_Profile	Default_Profile_Image
angel_sis_susan	269	2014	Minnesota	https://twitter.com/angel_sis_susan	Joining FFA was my best decision ever!!Proud FFAer.	4/3/13 21:58	116553	250736	FALSE	FALSE
slain248	180	2278	the Delta	https://twitter.com/slain248		5/6/14 21:17	1242	615	TRUE	FALSE
amore20188	294	1366	"Maryland, USA"	https://twitter.com/amore20188	Hola soy la Vaca de Devin Nunes	9/28/18 16:41	30975	23408	TRUE	FALSE
BessentCale	23	124	"Dallas, TX"	https://twitter.com/BessentCale	"Texas native, day job + weekend entrepreneur, dad, some kind of progressive gun lover. Realistic about my depression and open to talking about yours."	8/13/18 22:50	214	67	TRUE	FALSE
JustinRMorris	64	1200	"Nashville, TN"	https://twitter.com/JustinRMorris	"Mechanical Engineer, worked in musical instrument manufacturing for while, now in steel fabrication manufacturing."	7/6/09 13:25	123	31	FALSE	FALSE
declan28876125	113	2787	"Brooklyn, NY"	https://twitter.com/declan28876125	Trying to return #civility to the public discourse	4/9/18 13:52	40	382	TRUE	TRUE
ctfocbdbiz35	502	4973	"Lompoc, CA"	https://twitter.com/ctfocbdbiz35	I'm an CTFO CBD Independent Associate. I'm looking to expand my team all across the #USA #Canada #Sweden #UnitedKingdom #Wales #Scotland #England #Ireland	11/2/18 13:41	193	11	TRUE	FALSE
VBofT	2	101	"Virginia, USA"	https://twitter.com/VBofT	Virginia's Ballot of Tomorrow	11/27/18 17:08	0	0	TRUE	FALSE
MatheusLindo42	234	4972	"Vitória da Conquista, Brasil"	https://twitter.com/MatheusLindo42	"Homem educado, inteligente, culto. Só gosto de mulher de pele Branca,  que tenha conta bancária, tão  generosa, quanto a minha. Sei dar valor à mulher q merece."	5/5/16 21:56	230	13	FALSE	FALSE
williambutler19	170	3424		https://twitter.com/williambutler19		5/14/09 17:58	414	2091	TRUE	FALSE
fodey12	73	1246	Gambia	https://twitter.com/fodey12	nice boy	11/26/18 22:06	8	6	TRUE	FALSE
DonateGaza	1447	4998		https://twitter.com/DonateGaza		2/16/11 22:15	753	185	FALSE	FALSE
TaniaLaryssa	728	3980	"New York, NY"	https://twitter.com/TaniaLaryssa	"Current @GirlsWhoCode. Former @WestWingWriters, @BarackObama, @DePaulU alum. [she | her | hers] IG: @tania_zaparaniuk.  CHI - DC - NYC"	10/29/11 17:42	4555	10157	FALSE	FALSE
MMary043	1	130		https://twitter.com/MMary043		11/9/18 22:14	5	28	TRUE	TRUE
PD91117	0	53		https://twitter.com/PD91117		9/11/17 11:48	1	4	TRUE	TRUE
MittenPawsPiper	53	476		https://twitter.com/MittenPawsPiper	"I love politics almost as much as I love cats. A fervent believer that when society pulls together, the world is a happier place. Member of the @TheGreenParty."	2/23/18 17:44	132	1020	FALSE	FALSE
abandonedspaces	93603	40173		https://twitter.com/abandonedspaces	"Abandoned, forgotten and deserted spaces, places and buildings. For some this will be the last record before they only exist in memory."	1/18/14 14:25	2588	8345	FALSE	FALSE
AnnieLeineweber	13	1401		https://twitter.com/AnnieLeineweber		12/2/11 23:28	2835	9141	TRUE	FALSE
akbennett15	24	163	"Missouri, USA"	https://twitter.com/akbennett15	"Student, advocate, humanist. Proud partner with @lgbt163 #LGBT advocate. Poli Sci nerd. 🌈 Views expressed are my own. RT does not mean endorsement."	4/14/18 2:34	56	22	TRUE	FALSE
qmsavwoir	187	1528	The Desert	https://twitter.com/qmsavwoir	"Working to make the world a more fair and just place. Passion = politics. Community focused, engaging ppl in politics. I ❤️ #BlackWomen. Tweets are my own."	6/18/12 20:37	2073	1696	FALSE	FALSE
thenewcenter	261	1121	"Washington, DC"	https://twitter.com/thenewcenter	Non-profit think tank focused on creating the political space and intellectual basis for a viable political center in today’s America. #TheNewCenter	9/12/17 0:09	126	59	TRUE	FALSE
CarllJared	5	245		https://twitter.com/CarllJared		10/29/18 14:36	4	38	TRUE	FALSE
CherylR23361827	53	3840	"Dothan,alabama"	https://twitter.com/CherylR23361827		11/16/18 11:32	60	485	TRUE	FALSE
JamesCa87671653	1	148		https://twitter.com/JamesCa87671653	Do you want to earn up to 3500$ worth Btc weekly while at home? Interested people should DM me for more info	11/13/18 22:20	1	0	TRUE	FALSE
eddiepnews	5	135		https://twitter.com/eddiepnews		11/17/18 4:51	0	1	TRUE	FALSE
freethink_b	69	367		https://twitter.com/freethink_b	I can’t guarantee I’ll hold back my tongue if you say something dumb. Opinions mine.	9/16/17 3:52	9995	8407	TRUE	FALSE
lrr12leo	153	699	DC	https://twitter.com/lrr12leo	political junkie	4/6/09 14:26	2802	1695	FALSE	FALSE
AlexenderWave	47	1580	Canada	https://twitter.com/AlexenderWave		11/14/18 17:42	8	24	TRUE	FALSE
DanielWachman	1	693		https://twitter.com/DanielWachman		8/17/17 18:18	0	15	TRUE	TRUE
LilyLaw_	33	302		https://twitter.com/LilyLaw_	A 3L who does not want to graduate. @cardozolaw	11/14/18 17:06	22	724	FALSE	FALSE
MarcPAntoine	116	904	"Boston, MA"	https://twitter.com/MarcPAntoine		2/23/11 17:41	36	128	TRUE	FALSE
Brendan47178200	17	993		https://twitter.com/Brendan47178200		9/29/18 15:09	1	2	TRUE	FALSE
MakeACh07312448	44	856		https://twitter.com/MakeACh07312448		11/14/18 1:08	1724	2724	TRUE	FALSE
IsUnderaged	48	258		https://twitter.com/IsUnderaged	underage drinking involves teens that are drinking even though they are not supposed to be drinking drinking underage is illegal😱😱 and dangerous 🚫➡️🥃	11/12/18 14:44	61	28	FALSE	FALSE
RubyRooBlue	881	877		https://twitter.com/RubyRooBlue	"I believe in truth, equality, justice & freedom. I believe in clean water & clean air. 🌴🇺🇸🗽🇵🇷 #Unhackthevote #PaperBallots #NoBan #NoWall #NoGOP No💩🏌️🤡"	3/24/14 21:27	84490	50854	TRUE	FALSE
MO_Competitive	266	718	"Missouri, USA"	https://twitter.com/MO_Competitive	Dedicated to making rural Missouri competitive. Helping to elect rural progressives across MO. #2020 starts now.	11/12/18 17:04	41	10	TRUE	FALSE
BrennaDavis1	447	2090	"missoula, mt"	https://twitter.com/BrennaDavis1	cool wine aunt stuck in the 90s. rosé lover. playlist curator. unsolicited political commentary. Retweet ≠ support	4/11/09 0:53	6558	6506	FALSE	FALSE
MelissaPolloc19	127	345		https://twitter.com/MelissaPolloc19	"Ph.D University St. AndrewsPublished 2 books: Lion, Lily, Leopard& Scotland after loss of Normandy. Taught: UCD, TCD, St. Andrews & Edinburgh."	7/3/17 17:31	7282	6539	FALSE	FALSE
Jacob_maxwel	14	167	"Oklahoma City, OK"	https://twitter.com/Jacob_maxwel	Costume designer \ Travel. Go to https://t.co/5t3KCFFWn3	12/16/14 14:53	106	113	TRUE	FALSE
Joshua76847880	17	98	"Tennessee, USA"	https://twitter.com/Joshua76847880	"I'm a very strong man. I love positive people, very selective with my friends. I do Believe in Love at First sight and I believe In Getting to know people."	11/10/18 15:36	19	3	TRUE	FALSE
TandRee17	0	96		https://twitter.com/TandRee17		10/4/17 22:52	2	22	TRUE	TRUE
coachjeffalkire	390	4999	"Roy, UT"	https://twitter.com/coachjeffalkire	Sepsis and Fibromyalgia survivor proud Autism man Eat and breath football will coach FBS College Football and win multiple championships!!!! Utah State student.	8/7/15 20:43	4236	2824	TRUE	FALSE
Head2HeadPodca1	479	921	United States	https://twitter.com/Head2HeadPodca1	Two Marine Corps veterans bringing entertainment and resources to our miltary and veterans around the world.	10/25/18 15:01	1026	1499	TRUE	FALSE
crummyverses	69	356	St. Louis	https://twitter.com/crummyverses	"Seeker of safety, peace, clarity, liberation..."	3/27/09 19:49	1844	1083	FALSE	FALSE
Pedro49996338	0	55		https://twitter.com/Pedro49996338		9/15/18 13:26	1	7	FALSE	TRUE
CarrieF00429982	248	2092		https://twitter.com/CarrieF00429982	"#IbelieveinGod!💖Mother of 2 Beautiful, and Intelligiant Kids who make my life worth living!***LEAD BY EXAMPLE!!!***"	10/30/18 4:33	250	344	TRUE	FALSE
DemsGop	48	2532		https://twitter.com/DemsGop		11/5/18 10:00	0	0	TRUE	TRUE
irishlacq	6	88		https://twitter.com/irishlacq		4/14/16 4:27	14	14	TRUE	FALSE
klb_88	18	120	"Lee's Summit, MO"	https://twitter.com/klb_88		8/14/14 1:58	43	5	TRUE	FALSE
Philannethropy	1182	2761	New York State	https://twitter.com/Philannethropy	"Foundation CEO, retired. High strung, friend of all dogs. Passionate about healthcare, health equity, human rights. #Democrat #Resist #NeverAgain CBD Advocate"	6/26/08 23:04	9155	12369	FALSE	FALSE
QueenRenMilano	668	4815	"Lubbock, TX"	https://twitter.com/QueenRenMilano	Texas Tech '19 Political Science & Spanish | Haus of Milano | 🌈🌈	7/18/11 23:27	529	9902	FALSE	FALSE
HenryBerymbta	90	1012	"conway, ma"	https://twitter.com/HenryBerymbta	streetcar fanatic	5/24/14 14:39	2680	7757	FALSE	FALSE
KatherineHeinz3	22	69		https://twitter.com/KatherineHeinz3	"""It does not do to dwell on dreams and forget to live"""	1/21/18 4:03	292	743	TRUE	FALSE
EmCH13	77	663	"Saint Louis, MO"	https://twitter.com/EmCH13	The two most important days in your life are the day you're born and the day you find out why.	1/27/13 5:47	674	15389	FALSE	FALSE
Katerdater	410	727	"Columbia, Mo."	https://twitter.com/Katerdater	Mother. Amateur wine enthusiast. Creative & strategic thinker.	5/27/08 17:20	355	67	FALSE	FALSE
LindleMcAlister	76	278	"Neosho, MO"	https://twitter.com/LindleMcAlister	26. Music enthusiast. Royals fan. MSSU sociology graduate. Neosho High.	4/16/10 21:34	1606	153	FALSE	FALSE
taken0727	2010	4524	38.9791660 N -94.680218094 W	https://twitter.com/taken0727	Love life! Love my Wife! @threekitties1 #LoveourDogs #KCChiefs #BostonRedSox  #ProudDemocrat #BlueWave #TeamPelosi 🌊 Followed by @costareports  NO DM's Please	1/30/11 23:11	9707	23065	TRUE	FALSE
Kelsey_Gorbet	228	391	KC	https://twitter.com/Kelsey_Gorbet	toddler chasing & wine sipping	8/30/11 23:30	12403	11634	FALSE	FALSE
Toddles0727	25	294		https://twitter.com/Toddles0727		7/29/13 17:43	22	14	TRUE	FALSE
bpantazi	111	399	"ÜT: 38.599931,-90.452456"	https://twitter.com/bpantazi	"Husband, father, coach, M&A advisor."	6/3/09 22:24	453	398	FALSE	FALSE
eave82	15	431		https://twitter.com/eave82		11/27/12 1:43	3	225	TRUE	TRUE
lizhengyang1999	86	1947	"Jiaozuo, China"	https://twitter.com/lizhengyang1999	A Book Collector. I mainly use this account as a tool to get information and different opinions instead of a stage to claim my personal view.	6/1/13 4:58	96	107	TRUE	FALSE
ClintonAVerner	68	216	"Bryan, TX"	https://twitter.com/ClintonAVerner	Graduate Student - Public Policy @ Texas A&M. Husband to Jacqui.	3/25/12 18:20	429	2616	TRUE	FALSE
debishaw1956	4	111		https://twitter.com/debishaw1956		8/19/17 18:09	194	167	TRUE	TRUE
shrobbo	73	274		https://twitter.com/shrobbo		3/31/09 23:36	180	25	TRUE	FALSE
promking2013	152	507	Troy mo	https://twitter.com/promking2013	Born in troy mo is the prom king and is verry awsome/popular	5/5/13 21:32	1922	1040	TRUE	FALSE
gingerbread814	92	603	"Lincoln, NE"	https://twitter.com/gingerbread814	"I didn't choose the nug life, the nug life chose me. SA pro @ UNL; SLU '16, WIU '18. Forever waiting for my letter from Hogwarts."	5/30/15 21:40	256	4650	TRUE	FALSE
tluft	208	1178	Northern Hemisphere	https://twitter.com/tluft	Opinions are my own.	3/23/09 1:22	5146	2480	TRUE	FALSE
teachbygrace	1	123		https://twitter.com/teachbygrace		4/28/09 1:28	39	7	FALSE	TRUE
ishmaelGB	671	688	"Washington, DC"	https://twitter.com/ishmaelGB	the revolution will be a/b tested	8/11/09 0:16	25023	14560	FALSE	FALSE
Devon_Shewell	392	209	"St Joseph, MO"	https://twitter.com/Devon_Shewell	Vanderbilt University 2022	10/13/14 22:57	820	4596	FALSE	FALSE
WilliamABrown16	3	33		https://twitter.com/WilliamABrown16		12/6/16 22:54	15	118	TRUE	FALSE
kimberlyaknox	78	555		https://twitter.com/kimberlyaknox	Love God. Love People. Leader. Normandy Res. Mizzou Tiger. Mommy. Educator. Laker Girl. In pursuit of justice. Wifey. My tweets are my own.	4/21/13 1:54	184	93	TRUE	FALSE
CorDep17	99	231		https://twitter.com/CorDep17	"3 sport athlete: billiards, darts and ping pong"	9/30/12 1:48	737	1833	TRUE	FALSE
toannamo	20	210		https://twitter.com/toannamo	artist	1/8/12 19:14	256	1480	TRUE	FALSE
AFrancoTX	1577	3045	"Chicago, IL"	https://twitter.com/AFrancoTX	Field producer for NBC News. Texas transplant. Mail me tacos. WhatsApp: AFrancoTX	5/13/09 0:54	3710	1613	FALSE	FALSE
LisaM_Thompson	71	1197	"O'Fallon, MO"	https://twitter.com/LisaM_Thompson	"St. Louis mom, wife, businesswoman, and runner!"	8/18/11 17:20	498	5121	TRUE	FALSE
irrelevantOM	1364	4971	United States	https://twitter.com/irrelevantOM	🇺🇸#IndependentPATRIOT🌈#INTJ💜#Virgo♍#Epilepsy⚡#JME💥#ATN😡#ADHD🐿️#cPTSD💅🏻#LoveIsMyReligion❤️#TrainwreckWatcher🤷#Spy🕵️#IRRELEVANTBYCHOICE🖕🏻#BoYT🖕🏻	6/9/16 4:01	3338	20530	FALSE	FALSE
nosleepinbrklyn	62	519	NYC	https://twitter.com/nosleepinbrklyn		4/21/09 13:57	174	9552	FALSE	FALSE
KarlanSeville	41	404	"Missouri, USA"	https://twitter.com/KarlanSeville	"Mom. Wife. Mizzou alum, staffer and fan. Cardinals fan. Opinions are my own."	12/6/12 19:52	414	3050	TRUE	FALSE
Rgr_Lpz	99	546		https://twitter.com/Rgr_Lpz		12/27/10 3:05	642	1744	FALSE	FALSE
alwaystephh	11	322		https://twitter.com/alwaystephh	24 | Zoology student | SIU | Herpetology | music • rock • science • dance • photography • space • literature • nature • fishing • “adventure” ✨	10/17/09 18:41	415	15701	FALSE	FALSE
dpbklyn	72	303	"St. Louis, MO"	https://twitter.com/dpbklyn	President & CTO St. Louis IT Solutions. IT Managed Services company servicing greater St. Louis. https://t.co/2p9St9LqUZ	2/11/08 20:35	308	12	FALSE	FALSE
boman3512	112	4535		https://twitter.com/boman3512	"Luv of God & Country. Married to a Disabled Vet & living life to serve others-spread luv not hate...compassion & justice for all. Avid shooter, & pet advocate."	1/15/11 19:45	338	2397	FALSE	FALSE
CaseyNolen	11883	2843	St. Louis	https://twitter.com/CaseyNolen	@ksdknews Anchor/Reporter/MSJ : IG/SC/FB @ caseynolen #MIZ	5/9/08 16:51	11070	2825	FALSE	FALSE
Carlson_Joanna	16	196		https://twitter.com/Carlson_Joanna	😒💙💙	2/10/12 20:52	367	3461	FALSE	FALSE
STLCU0911	966	1973	"Pacific, MO"	https://twitter.com/STLCU0911	"Registered Nurse, Former St. Louis City Police Officer USAF Veteran AFGE Loc 96 #VetsAgainstTrump #RESIST #TraitorInChief #TrumpResign #TreasonousBastard"	5/15/14 13:33	4357	2374	TRUE	FALSE
GivanShelly	905	3088	United States	https://twitter.com/GivanShelly	Proud Dem 🌊 #NeverAgain #beto #harris #betokamala2020 #metoo #dem #harrisorourke2020 #orourkeharris2020	5/17/15 5:15	2897	1589	TRUE	FALSE
lauraclothier	40	275	"Columbia, MO"	https://twitter.com/lauraclothier	The other side of nothing.	2/28/10 2:55	1731	1693	FALSE	FALSE
cabanne	436	1452	St. Louis	https://twitter.com/cabanne	"Passionate communicator, proud mama and believer in destiny. CEO, @Kaleidoscope_MG"	7/8/09 19:43	574	1377	FALSE	FALSE
amandagleach	68	560	"Missouri, USA"	https://twitter.com/amandagleach	"Living justly, loving kindness, walking humbly with God. Knitting everything."	9/9/12 19:46	50	425	FALSE	FALSE
DarbieGirl19	239	452	STL	https://twitter.com/DarbieGirl19	Figuring out life after Disney and grad school. Opinions belong to me. 🏰💚🐘	6/29/12 21:20	7995	4791	FALSE	FALSE
Sherry_Brinkley	20	38		https://twitter.com/Sherry_Brinkley		12/15/15 0:35	0	40	TRUE	TRUE
SlimedM	106	536		https://twitter.com/SlimedM		7/1/18 16:33	152	7135	FALSE	FALSE
KristieLyon	1808	4285	"St. Louis, MO"	https://twitter.com/KristieLyon	"Actor, Writer, Leo. Also I am a passionate vegan, animal advocate, writer, painter, photographer and violinist. ""Will work for credit."" Life of an actor #FBR"	9/10/09 21:15	29388	77825	FALSE	FALSE
orstephanieinmo	7	67	"Oregon, USA"	https://twitter.com/orstephanieinmo		2/14/14 8:10	61	112	TRUE	FALSE
RogueDem1776	448	976	"Columbia, MO"	https://twitter.com/RogueDem1776	1L at MU Law | UH '17 alum | Crafter of Pizzas and Salad | Pawnee Goddess | Mother of Anakin Dogwalker | Founder of BCYD	8/3/10 15:18	7064	3648	FALSE	FALSE
maxreborules	987	2019	"Saint Louis, MO"	https://twitter.com/maxreborules	"Horror, Cult Movies, Star Wars, music. Contributor/poddin’ for @destroythebrain https://t.co/17KfZ36dAU https://t.co/HBPDy3pTka #ETClub"	7/21/15 6:06	7067	38637	FALSE	FALSE
girlywitch1692	25	128	"Farmington, MO"	https://twitter.com/girlywitch1692		6/21/16 1:22	239	2168	TRUE	FALSE
guen_tai	359	3092	mc2833 Mukim machap 	https://twitter.com/guen_tai	sam	5/2/18 19:04	13659	85	TRUE	FALSE
ihabosman	3	690	USA	https://twitter.com/ihabosman	"An engineer, observer and a mastermind.   INACTIVE ACCOUNT - PLEASE🚩 DO NOT FOLLOW"	3/24/09 3:11	3	1	FALSE	FALSE
blacbeauty4	567	2507	"Richmond Heights, MO"	https://twitter.com/blacbeauty4	"Who needs a bio, when they’ll make one up!"	7/29/11 20:58	3604	607	TRUE	FALSE
AndreaCazzell	122	400	Missouri	https://twitter.com/AndreaCazzell		8/11/12 19:10	924	21010	TRUE	FALSE
AnnPeiffer	21	65		https://twitter.com/AnnPeiffer		7/18/14 14:28	1	97	TRUE	FALSE
MikeDoak4	6629	6569	"Missouri, USA"	https://twitter.com/MikeDoak4	"I am a Retired Missourian, a yellow dog Democrat. Truman Democrat. Impeach Trump, Pence,McConnell. Opinions and tweets are my own. #TheResistance #BlueWave2020"	7/16/17 10:45	104196	93914	TRUE	FALSE
onthebasisofliz	608	367	573	https://twitter.com/onthebasisofliz	MIZ 21 • Leslie Knope • Gryffindor • Mexican food enthusiast • #yallmeansall • #BLM	4/14/12 1:56	5796	44655	FALSE	FALSE
alex_carr0ll2	0	53	"Kansas City, MO"	https://twitter.com/alex_carr0ll2	"Shs ‘22 | Jeremiah 29:11 🇺🇸 VP for Young Dems Club. I also play soccer and manage wrestling, so that’s pretty cool. don’t follow, I don’t post!"	8/13/18 1:21	0	719	TRUE	FALSE
benkubin	34	73		https://twitter.com/benkubin	ksu ‘22	10/30/18 22:35	160	814	TRUE	FALSE
belsher_shannon	687	409		https://twitter.com/belsher_shannon	"my heart is full of: Jesus, quality time, breakfast dates, & coffee •MIZ reppin’•"	4/23/12 20:26	2729	12072	FALSE	FALSE
artabenoza	2676	816	"Los Angeles, CA"	https://twitter.com/artabenoza	https://t.co/23K9ou7Fp0	10/15/09 4:22	14192	51038	FALSE	FALSE
Pfisters4	92	636	United States	https://twitter.com/Pfisters4	how? 🤷‍♀️	11/25/10 2:53	530	827	TRUE	FALSE
floracozzi	114	1127		https://twitter.com/floracozzi	Curious soul	6/17/17 15:06	2736	3327	TRUE	FALSE
taylornorris007	698	2814	"Missouri, USA"	https://twitter.com/taylornorris007	addicted to greys anatomy and racing ♡	7/8/14 20:44	7998	5873	FALSE	FALSE
MarshaD70706370	12	10	Missouri 	https://twitter.com/MarshaD70706370		6/28/18 15:30	120	728	TRUE	FALSE
Apr-34	70	391	"Missouri, USA"	https://twitter.com/april5134		10/18/14 19:40	778	2003	TRUE	FALSE
ScullyBully	2442	4691	"South Burlington, VT"	https://twitter.com/ScullyBully	Feminist Vermonter and lover of Literature/Politics/Cooking. Former Candidate. #EMERGEVT. Circulation Librarian. Military Wife. Proud Democrat. @VoteVal #vtpoli	11/12/08 17:45	9282	10812	FALSE	FALSE
